B1,B2,B3
1,1,UrdhvatA
2,1,harikAlItRtIyAvrata
3,1,tArAdharma
4,1,prAkphalgunIbhava
5,1,bhraSa
6,1,manasya
7,2,AnantaryasamAdhi
8,2,rathavara
9,2,saundaryalaharI
10,3,naSTapiSTIkR
11,3,pitsu
12,4,ziroruha
13,4,jaggika
14,4,sabh
15,4,vRtratara
16,4,hiMsAtmaka
17,4,aniSTAzaMsin
18,5,bhedakhaNDana
19,6,uttapanIya
20,6,havyAd
21,6,nardaTaka
22,6,kSurapraga
23,6,saumyagandhA
24,7,kSINASTakarman
25,7,bhuktiprakaraNa
26,7,tryAhAva
27,8,bRhadbhaTTArikA
28,9,pazusaMsthA
29,9,vedAntavRtti
30,10,dhanurgrAhin
31,11,paripIta
32,11,jayazaGkha
33,12,medhAvirudra
34,12,ratnazikhara
35,12,hUrchana
36,12,utkledin
37,13,vadanya
38,13,pradyumna
39,13,aticarA
40,13,hval
41,13,trasana
42,14,adhinyas
43,14,pAJcarAtravacana
44,14,upalabdhi
45,14,kalyANavRtta
46,15,AryastrI
47,15,Ayoga
48,15,vRttamauktika
49,15,svanAbhya
50,16,anukramaNa
51,16,vartanArthin
52,16,zAlUkeya
53,16,vATyamaNDa
54,17,zalI
55,17,AnudRSTeya
56,17,gaudhenuka
57,18,zyenabhRta
58,18,dadana
59,18,zroNipratodin
60,18,duSparihantu
61,18,atharvavid
62,19,anirveda
63,19,abhijighrat
64,19,tejovat
65,19,upajIvana
66,20,upasaMzaMs
67,20,durAlabha
68,20,aprauDhA
69,20,doSakRt
70,20,vyAkaraNasiddha
71,20,narasiMhabhUpAlacaritra
72,21,luza
73,22,UrdhvapUram
74,22,giribhU
75,23,trasnu
76,23,madhyadezya
77,23,ardhapathe
78,23,avamA
79,23,dRDhAyus
80,24,gIrdevI
81,24,anyakRta
82,24,anuvyuccar
83,24,devazarman
84,25,nirdham
85,25,madhupArI
86,25,rahaHstha
87,25,prAyazcitteSTicandrikA
88,25,samadhikRt
89,25,pratibhAmukha
90,26,pratyAcchid
91,26,somadevaikanAtha
92,26,sajambAla
93,26,sUkSmamUlA
94,26,haribhaktirasAmRtasindhu
95,27,purAvRttasAh
96,27,vinAma
97,27,kozakArI
98,27,vikezI
99,27,srIv
100,28,dUrepazyA
101,28,Atyayika
102,28,saguNin
103,28,bherIbhAMkAra
104,28,ghanavyUha
105,29,dvaMdvayodhin
106,29,nityahotR
107,29,ekabhAvin
108,29,bhujaMgaprayAtastotra
109,29,vRzcikacchadA
110,30,candravarNa
111,30,makhasyu
112,30,antarniviSTa
113,31,upamajjana
114,31,jaTilI
115,31,padmarati
116,31,pratithi
117,32,aurNavAbha
118,32,mAtApitRvihIna
119,32,kuliGkaka
120,32,dhvanyAlocana
121,32,bRhacchuka
122,32,yogamArtaNDa
123,33,snigdhazItarUkSatva
124,33,palaMkaSa
125,33,taraMgiNInAtha
126,33,atarkitam
127,34,mahAbhAratasaMgraha
128,35,AvantikA
129,35,durAsa
130,35,dazamAya
131,35,vAravilAsinI
132,35,abhyastamita
133,36,Avodhavai
134,36,kazA
135,36,prAtarAza
136,36,vacanAnuga
137,37,ruciradeva
138,37,pratyAkalita
139,37,mAta
140,37,kRtakarman
141,37,anityadattaka
142,37,naikavidha
143,38,zrutazravonuja
144,39,vyAmya
145,39,amani
146,39,nisampAta
147,39,sArabhANDa
148,39,yathAsukha
149,40,svAnubhUtyabhidhanATaka
150,41,bhUminanda
151,41,skandopaniSad
152,42,lakSapura
153,42,uttamavarNa
154,42,zAla
155,42,dyotiriGgaNa
156,42,saMruS
157,42,nirguNatA
158,43,pralambabhuja
159,43,vizvArAj
160,43,pratvar
161,44,surASTrajA
162,44,sAkamprasthAyIya
163,44,paryAyazas
164,44,saptasAgaramahAdAnaprayoga
165,44,Ayatta
166,45,nisargabhinna
167,45,bhadrAnanda
168,45,gAGgi
169,45,suparicchanna
170,46,klind
171,46,pratisammodana
172,46,paripRcchaka
173,46,atihR
174,47,bhogasadman
175,48,bRhacchimbI
176,48,kArkIka
177,48,sevAjana
178,48,daNDAlasikA
179,49,kuzezayakara
180,49,vatsavRddha
181,50,kSiptatA
182,50,dAtRpura
183,50,mahAvAmadevya
184,51,Amocana
185,52,rUkSamlAnAGga
186,52,vAsantika
187,52,pratiSkuta
188,52,raktayaSTikA
189,52,atyutkram
190,52,hatainas
191,53,kandalI
192,53,jalabindu
193,54,raghumaNi
194,54,kheTakapura
195,54,mithyAbhiyogin
196,54,guNikA
197,55,azItISTaka
198,56,unnIya
199,56,ghRtapUrNaka
200,56,darbhana
201,56,vyudAsa
202,56,kaikasa
203,56,taralAya
204,57,zlAghanIyatA
205,58,SAmila
206,58,oSadhihoma
207,58,rakSaNI
208,58,pautimASyAyaNa
209,58,nayanavAri
210,59,niSkaurava
211,59,mUlera
212,59,araraka
213,59,ulapya
214,59,abhisthiram
215,60,sImAsetu
216,60,kaumudI
217,60,vikacaya
218,60,kulAhaka
219,61,pIyUSavarSa
220,61,sRGkA
221,61,vedapAdazivastotra
222,62,yoginIdazAdhyAya
223,62,sahitAGguli
224,62,utsava
225,62,lokAtizaya
226,62,sudat
227,63,zastramaya
228,64,hemAbhA
229,64,pratibhA
230,64,supoSa
231,64,luptavisargatA
232,65,ekazruSTi
233,65,vArimasi
234,65,rUpajIva
235,65,candrikAdrAva
236,65,prajit
237,65,tvaJc
238,66,khedA
239,66,kRSNodara
240,66,etadyoni
241,66,prANazakti
242,67,gRhadIpti
243,67,kSIravidArI
244,67,harSaka
245,67,samakAlam
246,68,sahastatalam
247,68,zleSaNa
248,68,karAmbuka
249,68,asneha
250,68,niryAc
251,68,vAtalamaNDalI
252,69,bisanAsikA
253,69,adhidArva
254,70,caraNagata
255,70,padmapattra
256,71,zakalIkR
257,71,AtisArika
258,72,praticikIrSu
259,73,vRddhadhUpa
260,73,nAgavikrAntagamitA
261,73,parvatarAjaputrI
262,73,chandaHpuruSa
263,73,parAkram
264,74,prabAhu
265,74,madyadruma
266,74,upanAya
